left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,Activity
179.39,186.93,70.76,56.73,355.11,2.81,174.24,172.33,Waving
171.47,189.52,61.71,48.56,355.2,2.81,174.25,172.33,Waving
173.66,189.06,56.54,43.61,355.31,2.87,174.2,172.41,Waving
169.85,180.18,22.8,28.61,355.71,2.76,182.63,178.46,Waving
173.74,184.94,28.71,30.01,355.59,3.29,183.45,180.26,Waving
171.33,182.13,35.66,37.9,355.49,3.15,182.27,181.92,Waving
167.01,186.78,41.38,48.59,356.24,3.87,181.52,181.42,Waving
169.12,186.14,54.27,58.81,356.55,3.59,181.8,181.38,Waving
165.67,199.37,61.76,62.92,357.1,3.43,182.16,181.43,Waving
158.76,196.23,74.85,78.24,357.28,3.22,180.14,181.43,Waving
164.1,204.24,91.29,88.68,356.85,2.98,181.9,181.44,Waving
160.9,199.51,98.47,99.83,357.42,2.48,181.22,180.74,Waving
157.51,208.94,105.33,102.61,357.5,1.82,181.13,180.68,Waving
124.44,223.89,107.69,108.96,357.7,1.28,181.11,182.1,Waving
100.25,247.96,115.98,115.43,357.54,1.39,180.4,181.52,Waving
88.86,253.19,121.41,121.73,358.16,2.11,179.26,179.85,Waving
81.96,259.54,125.82,126.49,358.64,1.98,180.18,180.54,Waving
76.63,268.93,131.52,127.56,358.75,2.19,180.23,180.0,Waving
77.09,269.86,128.15,125.08,358.81,2.41,180.18,179.45,Waving
76.58,261.6,123.18,119.89,358.29,2.81,181.41,178.23,Waving
72.42,273.14,117.95,114.48,358.44,2.94,181.26,178.93,Waving
102.67,249.0,106.2,100.81,358.3,3.46,181.65,178.38,Waving
120.99,236.72,92.99,82.85,358.52,3.06,181.24,178.9,Waving
133.11,218.53,79.98,76.48,358.18,3.3,181.82,178.9,Waving
147.86,211.93,73.42,67.95,358.05,3.51,181.2,179.44,Waving
161.87,202.34,66.48,59.57,358.12,3.46,179.91,179.31,Waving
175.56,189.25,59.5,50.89,357.8,3.5,180.89,179.85,Waving
167.16,186.72,46.79,39.89,357.02,2.49,180.81,182.08,Waving
167.68,181.51,31.62,28.52,356.49,2.3,181.22,182.64,Waving
171.27,179.78,20.24,20.66,356.23,2.62,181.04,182.64,Waving
177.16,176.75,15.4,18.74,356.42,3.04,181.02,181.31,Waving
172.29,178.41,13.12,19.72,356.42,3.09,180.22,180.55,Waving
169.69,181.58,17.06,21.96,356.63,3.16,181.0,180.58,Waving
173.83,189.5,22.39,27.64,356.83,2.69,179.65,181.65,Waving
167.77,189.28,33.43,40.44,356.83,2.65,179.56,181.62,Waving
172.79,186.56,46.85,52.96,356.8,2.65,179.56,180.91,Waving
170.69,180.38,63.87,72.17,357.03,2.82,178.26,180.91,Waving
168.6,188.95,76.65,85.41,357.02,2.62,179.39,181.03,Waving
172.05,190.88,93.41,94.99,356.71,2.32,181.04,181.02,Waving
169.11,192.28,102.0,106.74,356.95,1.83,181.03,181.12,Waving
160.04,198.51,105.55,111.9,356.96,1.89,181.49,180.58,Waving
145.99,206.57,117.94,123.74,356.91,1.66,181.5,180.52,Waving
122.45,225.03,127.49,129.49,357.19,1.37,180.95,180.55,Waving
118.79,231.93,137.39,137.86,357.14,1.66,180.97,179.37,Waving
111.4,231.3,146.14,152.24,357.64,2.0,180.47,178.28,Waving
102.8,239.89,148.52,157.46,358.21,2.24,180.59,177.69,Waving
100.43,249.3,149.82,155.59,358.59,2.36,180.06,177.71,Waving
111.96,245.3,148.88,151.86,358.59,2.73,180.66,177.17,Waving
108.1,247.22,140.12,140.67,358.65,2.55,180.63,177.17,Waving
114.25,250.63,127.3,127.96,358.89,2.86,179.54,176.63,Waving
143.15,227.88,118.32,114.92,358.54,2.96,180.72,176.64,Waving
150.57,214.29,102.89,97.77,358.57,2.91,180.07,176.69,Waving
155.78,206.23,91.9,88.93,358.87,3.21,179.47,177.3,Waving
160.55,195.9,81.47,81.42,358.74,3.16,178.82,177.83,Waving
171.78,187.89,72.0,71.19,358.38,3.27,178.78,177.8,Waving
181.09,178.15,64.55,61.71,357.95,3.31,178.78,178.99,Waving
176.6,186.83,52.41,47.0,357.85,3.44,178.84,178.96,Waving
174.15,183.17,33.79,33.11,357.82,3.5,178.84,178.98,Waving
172.71,181.98,21.69,20.88,357.39,3.34,179.43,178.94,Waving
176.4,178.41,16.92,16.25,357.62,3.54,178.18,178.42,Waving
175.07,183.8,15.55,13.65,357.49,3.57,177.49,178.41,Waving
170.91,185.64,17.72,16.89,357.47,3.21,175.45,179.66,Waving
174.61,182.77,21.29,21.39,357.66,3.02,174.9,180.9,Waving
171.17,188.06,34.11,35.73,357.43,3.42,176.15,180.34,Waving
169.94,185.13,46.44,47.47,357.5,2.87,175.64,182.15,Waving
165.85,184.41,61.08,67.96,357.11,3.22,176.88,181.59,Waving
169.67,187.92,78.36,85.79,357.38,3.48,177.51,181.05,Waving
173.72,189.69,94.46,98.89,357.5,3.27,177.55,181.03,Waving
168.08,192.18,104.33,108.31,357.4,2.76,178.83,181.01,Waving
156.42,187.12,107.92,122.07,357.62,2.48,178.89,180.99,Waving
141.65,206.53,115.19,127.83,357.48,2.22,180.05,180.33,Waving
117.67,223.58,125.48,135.15,357.16,1.99,180.64,180.17,Waving
107.02,231.94,132.6,145.65,357.22,2.04,180.63,180.17,Waving
101.31,236.74,139.1,153.63,357.32,2.04,181.15,180.19,Waving
95.01,245.79,144.06,155.87,357.15,1.88,182.32,180.19,Waving
98.7,246.23,144.62,155.87,357.18,1.88,182.41,179.56,Waving
108.69,240.91,142.19,149.83,357.18,1.73,182.41,179.56,Waving
111.2,246.99,136.8,139.89,357.53,1.69,181.9,179.56,Waving
127.49,240.22,128.98,134.84,357.48,1.84,181.12,179.47,Waving
142.77,227.22,119.88,115.02,357.33,1.84,181.79,178.81,Waving
150.46,225.16,107.84,91.61,356.91,2.01,181.74,177.6,Waving
146.47,210.5,91.39,81.88,357.33,2.02,181.23,177.57,Waving
156.37,200.43,80.37,72.12,357.54,2.07,179.96,177.58,Waving
167.32,195.45,72.41,60.71,357.98,2.34,176.98,177.44,Waving
170.74,185.39,62.88,51.62,357.79,2.44,176.91,177.4,Waving
166.85,186.64,51.36,40.83,357.78,2.61,176.19,177.32,Waving
173.58,183.23,36.73,28.8,357.67,2.65,175.52,178.05,Waving
169.15,179.34,22.0,20.3,357.63,3.09,175.52,177.56,Waving
172.83,178.92,15.79,17.69,357.63,2.74,174.84,178.84,Waving
173.08,177.12,14.49,18.59,357.48,2.5,174.84,180.15,Waving
169.1,184.03,17.03,21.35,357.44,2.54,174.84,180.15,Waving
178.78,187.67,22.0,28.06,357.44,2.48,174.84,180.17,Waving
170.35,190.25,35.12,40.71,357.28,2.45,174.84,180.17,Waving
170.46,188.42,48.24,55.56,357.35,2.46,174.77,180.22,Waving
166.97,183.95,63.82,74.44,357.34,2.59,174.74,180.29,Waving
169.99,185.69,78.98,91.33,357.81,2.55,174.17,180.32,Waving
174.43,190.16,95.59,101.9,357.73,2.49,175.43,179.74,Waving
166.46,198.07,103.1,106.86,357.55,2.11,176.66,179.74,Waving
154.72,196.06,107.84,118.44,357.45,2.11,177.91,179.72,Waving
135.22,211.3,115.64,127.2,357.65,2.31,177.99,179.22,Waving
111.26,224.9,126.47,137.58,357.59,2.31,177.4,178.09,Waving
99.71,235.53,134.18,142.17,358.31,2.61,176.37,177.51,Waving
91.92,245.91,138.84,147.88,358.22,2.42,177.58,177.99,Waving
88.19,244.94,142.92,150.51,358.21,2.09,178.31,179.14,Waving
94.86,242.01,141.2,147.24,358.15,2.12,178.37,179.1,Waving
102.61,236.4,138.76,143.56,357.94,1.8,179.57,181.43,Waving
98.77,236.69,132.79,135.21,358.04,2.14,180.22,180.91,Waving
129.4,221.76,127.19,125.45,358.48,1.95,179.62,180.93,Waving
144.64,216.33,111.8,106.16,358.38,1.72,179.59,180.95,Waving
149.24,210.76,98.08,91.61,358.5,2.12,179.01,180.41,Waving
152.66,200.31,86.78,82.01,358.38,2.26,178.97,180.44,Waving
159.37,194.71,76.94,70.28,358.12,2.23,178.88,181.68,Waving
170.59,185.9,68.35,60.65,357.92,2.32,178.24,180.99,Waving
177.71,182.52,58.59,49.73,357.59,2.73,178.26,178.98,Waving
171.96,182.68,45.0,38.4,357.74,2.98,176.31,179.68,Waving
171.44,183.99,30.26,26.72,358.08,3.15,175.76,180.42,Waving
171.84,182.39,18.58,17.84,357.97,3.4,175.87,179.85,Waving
173.03,180.17,13.48,15.59,358.2,3.66,175.31,178.59,Waving
172.42,178.52,15.02,18.97,358.09,3.99,175.43,178.06,Waving
167.76,183.37,17.9,22.67,358.21,3.84,175.45,178.6,Waving
167.27,189.08,23.47,27.99,358.02,3.67,175.45,178.6,Waving
170.23,189.58,39.05,41.4,358.08,4.01,174.91,177.38,Waving
170.73,188.29,50.88,55.44,357.88,3.76,175.01,177.9,Waving
169.06,184.84,66.96,71.73,358.08,3.62,174.88,177.9,Waving
169.45,187.45,83.14,88.97,358.04,3.33,176.86,177.9,Waving
171.86,194.75,97.58,96.59,358.29,3.08,177.47,178.62,Waving
154.61,196.03,104.32,106.44,358.32,2.6,177.39,178.65,Waving
153.65,201.4,114.02,115.51,358.14,2.47,179.28,178.13,Waving
137.73,210.79,126.2,124.18,357.93,2.6,180.43,178.29,Waving
111.46,228.21,136.1,133.23,357.84,2.84,180.46,177.77,Waving
103.08,243.1,143.77,140.64,358.14,3.22,181.12,177.25,Waving
96.7,244.64,147.42,145.7,357.98,3.21,182.35,177.88,Waving
94.3,249.8,148.22,146.72,358.37,3.37,181.81,177.88,Waving
101.73,240.19,146.68,145.41,358.68,3.37,181.4,177.88,Waving
105.29,240.85,140.46,137.43,358.68,3.4,181.32,177.88,Waving
117.06,241.89,132.74,126.2,358.71,3.36,181.24,177.86,Waving
132.12,223.3,118.48,115.25,358.55,2.96,181.73,179.05,Waving
148.01,216.81,105.44,97.78,358.6,3.06,181.69,179.01,Waving
149.6,206.28,88.8,86.2,358.3,3.15,182.12,178.98,Waving
159.4,194.74,78.86,78.64,358.54,3.28,180.98,179.52,Waving
175.14,191.3,72.16,67.53,357.82,3.5,180.98,180.07,Waving
180.06,182.88,60.91,58.35,357.95,3.9,180.54,180.07,Waving
171.26,189.64,46.18,45.01,357.43,3.8,180.56,180.64,Waving
168.41,184.59,30.27,32.85,357.38,3.65,179.78,181.83,Waving
172.24,182.22,19.9,22.44,357.34,3.46,179.78,183.06,Waving
176.47,179.87,14.09,17.0,356.95,3.25,180.32,181.76,Waving
175.74,180.86,14.17,16.82,356.95,2.96,180.32,182.97,Waving
168.44,183.96,15.98,20.48,356.57,3.02,180.86,182.97,Waving
172.08,187.9,21.31,21.35,356.95,2.62,179.68,183.53,Waving
165.82,188.91,31.93,36.77,356.8,2.62,179.68,183.53,Waving
175.25,189.65,47.73,50.69,356.88,2.79,179.71,183.54,Waving
175.03,183.3,64.79,70.33,356.97,2.71,179.71,183.54,Waving
170.61,186.98,80.8,85.98,356.83,2.55,180.89,183.55,Waving
170.99,189.54,96.84,100.23,357.39,2.44,180.72,182.88,Waving
157.22,197.28,101.71,107.79,357.55,2.2,181.92,182.83,Waving
152.56,199.3,110.82,118.92,357.84,2.31,181.9,181.61,Waving
140.44,214.09,125.01,129.25,357.81,2.27,181.95,181.61,Waving
129.83,221.23,139.84,146.76,357.73,2.49,181.97,180.45,Waving
119.08,226.12,145.81,153.11,358.0,2.35,182.63,180.46,Waving
111.39,231.58,152.48,160.23,358.05,2.55,182.66,179.31,Waving
102.91,241.88,152.83,160.62,358.46,2.51,182.7,179.33,Waving
104.87,241.25,148.37,155.97,358.44,2.51,182.7,179.33,Waving
109.06,244.67,142.66,145.29,358.42,2.53,182.79,179.31,Waving
103.85,249.21,133.55,133.04,358.15,2.88,182.13,178.75,Waving
118.51,237.8,116.34,118.92,358.22,2.78,182.04,178.74,Waving
135.33,222.99,102.83,99.36,358.56,3.17,181.51,178.18,Waving
144.71,214.39,88.1,89.13,358.82,3.57,180.34,178.17,Waving
155.06,198.65,80.01,77.89,358.7,3.62,180.35,178.17,Waving
167.78,194.46,70.94,64.18,358.52,3.77,179.19,178.17,Waving
176.5,185.79,60.0,52.26,358.23,3.8,179.19,177.51,Waving
166.66,184.06,46.54,41.38,357.79,4.16,179.19,177.46,Waving
168.67,184.09,29.33,27.73,357.75,3.65,178.54,179.9,Waving
171.24,180.81,19.12,18.17,357.91,3.25,177.88,181.13,Waving
173.01,182.3,14.8,15.55,357.87,3.68,177.23,180.56,Waving
172.08,183.43,16.51,17.61,357.84,4.11,177.26,179.3,Waving
168.4,183.74,20.61,22.68,357.6,3.9,178.49,180.56,Waving
166.39,190.03,26.47,30.11,357.34,3.66,178.61,180.56,Waving
170.26,189.54,42.62,43.15,357.37,3.66,178.53,179.86,Waving
166.68,193.0,55.64,57.18,357.29,3.62,178.45,179.86,Waving
172.97,183.17,73.86,78.06,357.33,3.6,178.41,179.88,Waving
171.73,191.41,91.11,89.95,357.15,3.35,179.7,179.2,Waving
172.42,191.24,102.25,101.88,357.44,3.02,179.61,179.21,Waving
161.72,194.55,109.37,111.17,357.24,2.73,180.83,179.2,Waving
144.68,202.82,114.84,120.16,357.24,2.45,181.41,178.49,Waving
125.2,216.67,129.47,129.26,357.33,3.12,181.43,176.75,Waving
117.62,230.56,136.54,138.68,357.45,3.5,180.77,175.55,Waving
111.03,238.87,144.51,145.46,357.94,3.55,180.35,175.64,Waving
104.84,248.51,147.12,146.74,358.26,3.55,179.98,175.72,Waving
106.96,249.1,142.72,145.31,358.78,3.56,180.18,176.4,Waving
106.57,241.47,136.43,139.51,358.78,3.56,180.18,176.4,Waving
103.68,249.22,127.06,126.5,358.85,3.36,180.15,177.58,Waving
124.74,227.21,114.79,113.62,358.68,3.3,180.69,177.55,Waving
139.14,216.65,97.31,94.44,358.56,3.48,180.55,176.4,Waving
144.67,204.24,83.68,85.51,358.41,3.84,180.51,176.39,Waving
160.64,192.65,77.58,77.68,358.3,3.89,179.88,177.02,Waving
171.14,188.72,71.1,66.24,358.14,4.09,179.38,176.34,Waving
178.72,177.61,61.58,57.91,358.14,3.7,178.14,177.4,Waving
171.86,183.42,48.37,43.92,357.42,3.51,179.59,177.91,Waving
169.33,182.37,31.06,31.21,357.37,3.4,179.49,179.06,Waving
167.82,182.43,19.19,21.31,357.03,3.46,179.35,178.97,Waving
171.83,179.33,12.92,17.04,357.08,3.33,179.6,178.91,Waving
171.53,180.11,12.9,16.33,357.04,3.37,179.64,178.94,Waving
168.63,183.1,15.7,19.79,357.16,3.04,179.64,180.22,Waving
169.62,182.21,20.67,21.34,356.7,2.96,180.21,180.95,Waving
162.71,191.52,27.55,33.7,356.78,3.04,180.12,180.94,Waving
168.09,190.08,43.21,45.79,356.54,3.17,180.16,180.95,Waving
168.44,189.57,56.39,62.66,356.78,3.26,179.48,180.97,Waving
169.45,186.72,70.9,78.72,357.23,3.11,177.92,180.27,Waving
174.31,187.77,87.34,91.64,357.31,3.11,178.7,179.6,Waving
171.57,192.59,97.7,100.62,357.93,2.84,178.62,179.57,Waving
155.75,196.53,100.9,107.5,358.16,2.49,177.82,178.89,Waving
154.82,200.92,110.38,115.65,358.25,2.27,178.51,178.93,Waving
138.02,212.31,117.78,123.87,358.09,2.35,179.83,178.94,Waving
122.09,223.49,125.17,131.64,358.36,2.37,179.88,178.97,Waving
112.26,229.29,134.87,140.05,358.31,2.4,180.75,179.0,Waving
106.04,235.4,140.52,145.17,358.46,2.8,180.75,178.48,Waving
100.18,246.63,142.08,147.75,358.61,2.8,180.63,179.12,Waving
101.31,242.81,142.03,150.02,358.63,2.8,180.58,179.14,Waving
108.85,233.14,140.83,147.1,358.61,2.58,180.53,179.69,Waving
112.71,239.76,135.65,139.32,358.66,2.55,181.11,180.32,Waving
124.39,226.81,127.8,131.93,358.66,2.31,181.11,181.47,Waving
141.99,213.24,117.82,120.74,358.6,2.28,180.31,181.47,Waving
157.98,206.11,109.89,105.47,358.43,2.23,180.31,182.12,Waving
156.92,205.04,94.89,90.15,358.44,2.46,180.29,180.94,Waving
160.23,191.31,83.32,84.82,358.29,2.34,180.29,181.48,Waving
173.11,186.34,78.05,73.62,358.07,2.62,179.17,181.48,Waving
170.51,183.12,65.2,62.26,358.02,2.81,178.01,180.83,Waving
176.75,188.92,57.92,51.88,357.7,3.12,178.2,180.82,Waving
171.88,186.79,41.63,38.65,357.8,3.31,178.28,180.81,Waving
168.15,183.49,26.31,27.27,357.35,2.97,178.96,181.35,Waving
169.88,179.23,17.63,19.57,357.35,2.55,178.13,182.56,Waving
173.96,182.37,15.11,15.35,357.75,2.9,176.71,182.04,Waving
169.04,181.62,14.76,17.85,357.41,2.87,177.22,182.07,Waving
166.8,183.83,18.76,22.21,357.34,2.95,177.29,182.75,Waving
158.04,190.31,20.65,28.62,357.31,2.87,177.37,182.75,Waving
162.51,191.2,36.56,41.18,357.35,3.1,177.37,181.5,Waving
169.57,191.41,54.08,57.5,357.39,3.1,177.33,181.5,Waving
172.39,187.14,71.98,76.33,357.79,2.96,177.47,181.53,Waving
179.2,188.87,91.88,91.74,357.75,2.73,178.78,181.5,Waving
169.22,191.59,99.1,104.93,358.1,2.46,178.74,181.52,Waving
160.98,196.68,106.17,112.55,358.13,2.17,179.36,181.52,Waving
147.65,205.99,112.4,120.01,357.89,1.82,180.42,181.55,Waving
136.11,218.41,124.16,127.2,357.94,1.78,180.36,181.52,Waving
118.81,233.34,135.07,136.05,357.91,2.04,180.21,180.32,Waving
110.37,244.67,141.48,140.26,357.83,1.55,180.28,180.87,Waving
102.06,250.81,145.19,143.66,357.85,1.57,180.25,181.49,Waving
99.86,251.74,144.59,144.38,357.83,1.58,180.33,181.47,Waving
106.5,244.16,142.04,140.57,357.58,1.95,182.23,180.95,Waving
102.65,246.3,133.74,133.93,357.9,2.53,181.21,179.28,Waving
117.66,236.63,129.15,127.18,358.3,2.9,181.38,178.71,Waving
137.4,221.44,114.57,113.83,358.35,2.84,181.35,179.37,Waving
144.39,211.17,101.58,98.48,358.08,2.64,181.31,178.73,Waving
147.8,205.83,88.74,86.87,358.16,2.69,181.23,179.36,Waving
161.56,191.62,81.91,81.8,357.93,2.82,181.08,179.37,Waving
174.57,189.44,75.07,68.47,357.57,3.21,180.35,178.73,Waving
174.99,177.05,64.79,61.0,357.49,3.66,179.92,178.73,Waving
168.99,186.51,52.71,44.51,357.1,3.44,179.89,179.9,Waving
170.73,181.71,38.72,32.58,357.09,3.31,179.9,181.12,Waving
169.01,183.59,26.65,22.04,357.09,3.24,179.9,181.13,Waving
170.27,180.71,18.95,17.78,357.17,3.43,180.6,181.12,Waving
170.43,180.83,15.78,16.96,357.25,3.39,180.5,181.12,Waving
169.95,185.87,17.71,18.64,357.05,3.27,179.09,181.12,Waving
167.56,185.56,22.06,23.03,357.08,3.31,179.05,181.12,Waving
165.76,187.32,26.86,34.88,357.12,3.31,179.7,181.12,Waving
170.33,182.7,41.96,45.94,356.89,3.27,179.74,181.12,Waving
170.09,188.88,56.08,63.48,357.19,3.27,179.24,181.12,Waving
168.99,187.13,71.59,81.49,357.24,3.56,179.87,180.56,Waving
167.98,193.32,86.31,91.42,357.41,3.31,180.94,179.9,Waving
162.82,191.02,96.61,105.9,357.68,3.05,182.12,179.89,Waving
153.55,198.3,102.41,110.49,357.56,2.95,183.26,179.34,Waving
147.31,207.14,111.65,119.87,357.54,2.57,182.64,179.34,Waving
135.89,224.4,123.42,128.51,357.66,2.97,181.36,179.46,Waving
114.62,237.75,131.5,134.45,357.6,3.0,181.39,179.46,Waving
102.84,245.93,135.36,140.3,357.97,2.71,180.16,179.47,Waving
102.01,249.59,140.65,145.83,357.95,2.73,180.19,179.48,Waving
103.43,248.1,143.06,146.49,357.92,2.76,180.18,179.48,Waving
106.89,246.71,141.22,143.08,357.9,2.74,180.91,179.48,Waving
108.87,237.43,135.72,140.67,357.74,2.4,180.96,180.0,Waving
116.82,238.19,129.54,130.63,357.74,2.37,180.96,180.0,Waving
136.73,226.26,123.56,118.67,357.8,2.34,180.98,180.0,Waving
149.36,218.27,110.78,101.61,357.68,2.32,180.98,180.0,Waving
152.9,218.02,98.27,86.81,357.96,2.67,180.42,179.46,Waving
161.38,203.85,89.06,79.79,357.95,2.98,180.32,179.46,Waving
163.68,199.94,76.92,69.62,358.29,3.42,179.69,179.46,Waving
172.31,192.84,70.38,60.38,357.94,3.61,179.55,179.45,Waving
178.28,186.75,60.86,51.27,357.79,3.48,179.61,180.0,Waving
174.71,185.36,47.29,41.31,357.27,3.99,179.46,180.0,Waving
171.71,178.76,31.65,31.21,357.16,3.26,178.17,181.81,Waving
170.82,182.66,20.44,19.76,356.63,2.88,178.73,182.37,Waving
172.74,181.18,15.88,17.56,356.68,3.28,178.73,181.81,Waving
171.05,181.56,16.07,19.09,356.6,3.31,178.77,181.8,Waving
168.11,182.62,20.11,23.35,356.63,3.24,178.73,181.13,Waving
161.74,187.69,22.35,30.85,356.24,2.78,179.29,181.72,Waving
169.91,191.47,43.57,43.17,356.32,2.78,178.73,181.72,Waving
172.75,187.49,57.95,61.76,356.76,2.81,178.17,181.7,Waving
171.64,182.92,74.16,80.51,356.62,3.09,179.36,181.13,Waving
170.7,192.76,89.01,92.16,356.92,2.86,179.4,182.39,Waving
167.28,195.58,100.14,104.08,357.71,2.97,178.93,181.83,Waving
155.27,202.37,103.1,107.57,357.88,2.83,180.06,180.55,Waving
138.43,214.41,108.48,117.93,357.97,2.63,180.13,180.54,Waving
125.39,231.41,121.51,124.93,358.06,2.93,180.12,180.0,Waving
110.7,248.28,131.04,132.83,357.82,2.95,180.16,180.0,Waving
100.99,257.01,137.06,137.48,358.19,2.93,179.67,180.0,Waving
95.33,260.25,139.53,139.64,358.19,2.78,179.67,180.0,Waving
95.37,252.93,140.71,138.98,358.19,2.78,180.32,179.35,Waving
99.18,246.86,137.71,135.37,357.97,2.78,181.51,179.35,Waving
100.71,255.47,129.5,126.61,358.35,2.81,181.02,179.36,Waving
123.58,226.08,125.56,123.64,358.37,2.93,181.67,179.36,Waving
140.41,209.33,113.49,110.7,358.09,2.69,182.06,179.37,Waving
151.42,199.74,103.34,98.91,358.09,2.82,182.06,179.37,Waving
151.62,192.69,89.82,89.07,358.11,2.85,181.96,178.75,Waving
161.55,186.74,80.84,82.6,358.14,3.51,181.99,178.75,Waving
175.51,184.29,73.5,70.29,358.12,3.71,180.2,179.3,Waving
184.02,178.55,65.08,60.89,358.35,3.77,177.82,179.83,Waving
172.47,184.86,50.74,47.96,357.71,3.49,177.83,179.07,Waving
171.03,186.11,37.49,35.28,357.3,3.32,178.54,180.27,Waving
168.79,183.5,25.99,24.52,357.45,3.28,177.33,180.22,Waving
169.56,180.39,20.67,18.35,357.02,2.82,177.9,180.84,Waving
169.66,183.9,16.86,15.15,357.29,2.85,176.63,180.8,Waving
168.93,182.62,17.1,18.0,357.46,2.85,176.7,180.8,Waving
168.36,187.13,20.39,20.29,357.46,2.92,176.7,180.8,Waving
177.83,192.43,24.58,25.31,357.46,2.92,176.7,180.8,Waving
166.33,192.46,33.61,36.56,357.46,2.99,176.7,180.77,Waving
173.73,190.15,47.5,50.45,357.49,2.95,177.36,180.79,Waving
171.14,182.93,63.6,69.27,357.52,2.98,177.26,180.85,Waving
168.2,188.79,77.36,81.85,357.6,2.68,177.23,180.87,Waving
170.89,188.98,92.36,97.75,357.76,2.63,178.47,180.83,Waving
164.08,195.08,98.17,106.38,357.85,2.44,178.98,181.53,Waving
157.89,195.56,105.06,114.39,357.89,2.0,179.67,181.5,Waving
143.84,216.63,112.78,120.67,357.98,2.07,179.62,180.27,Waving
124.8,231.12,122.86,127.16,357.73,2.19,180.78,179.13,Waving
109.54,235.54,129.98,135.77,357.77,2.24,180.89,179.19,Waving
104.91,236.74,135.42,144.39,357.92,2.05,180.79,179.77,Waving
104.89,244.18,138.42,146.22,358.07,2.24,180.58,179.25,Waving
103.31,242.81,139.64,143.6,358.15,2.23,180.51,179.26,Waving
109.26,239.53,137.75,139.86,358.12,1.89,180.58,179.82,Waving
105.84,250.56,131.17,129.91,358.34,2.09,180.06,178.68,Waving
112.51,237.46,123.92,126.56,358.15,2.05,181.37,178.69,Waving
124.17,232.03,112.9,103.14,358.05,2.01,181.34,179.28,Waving
132.77,229.47,98.39,88.11,357.93,2.35,181.41,178.74,Waving
144.12,211.06,88.43,84.09,358.26,2.77,180.8,179.92,Waving
157.51,206.18,80.67,72.17,358.13,2.9,180.77,179.31,Waving
169.02,197.24,71.79,63.83,358.04,3.14,180.77,179.29,Waving
172.9,189.1,62.42,52.34,358.1,3.23,178.46,179.24,Waving
165.72,190.27,49.02,40.37,357.88,3.52,179.29,179.15,Waving
171.17,186.38,36.78,28.73,357.42,2.85,179.83,180.2,Waving
172.03,182.73,25.4,20.3,357.16,2.89,179.68,180.85,Waving
169.25,182.85,17.63,16.15,357.54,3.26,179.09,180.32,Waving
168.9,184.65,17.37,17.67,357.38,3.22,179.13,180.99,Waving
169.79,186.94,20.85,21.16,357.35,3.03,179.22,182.22,Waving
175.5,192.93,24.65,26.78,357.16,2.96,179.39,182.25,Waving
169.52,193.92,36.09,38.14,357.23,2.76,178.7,180.8,Waving
172.43,191.25,47.8,53.16,357.23,3.16,178.7,179.54,Waving
169.99,185.43,64.05,71.36,357.07,3.27,178.58,178.3,Waving
170.84,189.14,77.59,85.43,357.38,3.31,179.09,177.8,Waving
169.83,187.6,91.2,101.14,357.28,3.07,179.63,178.48,Waving
161.47,197.1,99.0,106.81,357.25,2.72,180.85,179.19,Waving
152.55,199.95,103.62,118.95,357.26,2.46,182.09,179.18,Waving
137.97,213.69,113.56,126.0,357.25,2.34,182.03,179.18,Waving
119.06,234.28,123.36,133.01,356.94,2.44,183.11,179.18,Waving
109.71,237.74,130.26,139.95,356.9,2.47,183.05,179.2,Waving
102.12,244.46,134.46,143.4,357.33,2.47,182.51,179.2,Waving
102.36,245.77,138.02,142.1,357.3,2.48,182.51,179.23,Waving
